CustomerID,Age,Income,EmploymentType,ResidenceType,CreditScore,LoanAmount,LoanTerm,PreviousDefault,RiskCategory
6566,50,19575,Unemployed,Parental Home,509,346641,83,No,High
6567,30,15204,Self-employed,Parental Home,543,67430,172,No,Medium
6568,58,14952,Salaried,Parental Home,440,135329,235,No,High
6569,59,20787,Salaried,Parental Home,479,34456,326,Yes,Medium
6570,64,36872,Unemployed,Rented,316,164284,47,Yes,Very High
6571,54,32376,Salaried,Parental Home,315,123788,45,No,Medium
6572,33,3548,Salaried,Rented,684,70346,24,Yes,Low
6573,62,14640,Salaried,Rented,640,18930,213,No,Medium
6574,39,29437,Self-employed,Rented,345,243834,68,No,Medium
6575,37,25145,Salaried,Rented,803,37915,18,Yes,Very High
6576,67,10903,Unemployed,Owned,442,201274,326,No,Medium
6577,60,21168,Unemployed,Owned,584,465461,122,Yes,Very High
6578,44,29863,Salaried,Parental Home,654,483158,127,No,Very High
6579,58,46381,Unemployed,Rented,824,167178,318,No,Very High
6580,33,31548,Salaried,Parental Home,346,467742,270,Yes,Low
6581,51,11990,Unemployed,Parental Home,827,33040,166,No,Medium
6582,49,14467,Salaried,Parental Home,406,412178,217,No,Low
6583,43,26901,Salaried,Parental Home,302,340534,321,No,Very High
6584,42,26301,Salaried,Rented,394,478008,105,No,Medium
6585,19,40006,Self-employed,Rented,432,390015,203,Yes,Very High
6586,29,22644,Unemployed,Owned,500,327809,301,Yes,Medium
6587,57,7367,Salaried,Rented,553,468275,290,Yes,Medium
6588,26,41419,Self-employed,Rented,482,234744,59,Yes,Medium
6589,29,19204,Self-employed,Parental Home,449,388976,66,Yes,High
6590,43,22755,Salaried,Rented,848,66324,28,Yes,High
6591,26,5093,Salaried,Parental Home,789,99855,346,No,High
6592,27,7001,Salaried,Rented,804,121158,73,Yes,Medium
6593,49,33783,Salaried,Owned,712,425885,136,Yes,Very High
6594,51,25940,Salaried,Parental Home,807,138669,248,No,Very High
6595,65,10810,Unemployed,Rented,703,165282,72,Yes,High
6596,37,47040,Salaried,Rented,535,327841,55,No,Low
6597,56,40322,Salaried,Parental Home,844,268446,338,No,Medium
6598,19,29008,Unemployed,Owned,841,198655,139,Yes,Very High
6599,18,21901,Self-employed,Owned,733,475268,270,No,Very High
6600,68,30433,Unemployed,Rented,845,498414,212,No,High
6601,53,44465,Self-employed,Rented,507,82790,334,Yes,Low
6602,41,25189,Self-employed,Rented,439,204132,123,No,Low
6603,44,48139,Unemployed,Parental Home,606,448456,154,Yes,Medium
6604,19,31730,Salaried,Parental Home,397,190929,218,No,Very High
6605,48,12236,Self-employed,Parental Home,424,448694,151,No,Medium
6606,31,49537,Salaried,Rented,648,12484,238,No,Low
6607,19,10061,Unemployed,Owned,433,123957,330,Yes,Low
6608,46,21588,Self-employed,Parental Home,525,215819,147,No,Medium
6609,32,6902,Salaried,Owned,848,225574,301,Yes,Low
6610,29,37120,Self-employed,Rented,638,325771,211,Yes,High
6611,54,37364,Self-employed,Parental Home,621,139428,289,Yes,High
6612,45,44535,Unemployed,Parental Home,386,420816,317,No,Low
6613,37,36447,Salaried,Parental Home,394,235478,151,No,Very High
6614,56,31874,Salaried,Rented,495,284595,161,No,Low
6615,41,23096,Self-employed,Rented,491,497264,102,Yes,Medium
6616,38,15020,Salaried,Rented,821,270218,197,Yes,Very High
6617,27,47864,Self-employed,Owned,312,318786,93,Yes,High
6618,63,47153,Unemployed,Owned,553,261078,30,Yes,High
6619,31,44277,Unemployed,Parental Home,380,192768,144,No,High
6620,54,24685,Salaried,Parental Home,672,385596,283,Yes,High
6621,35,41502,Unemployed,Rented,693,166930,180,Yes,High
6622,41,18675,Unemployed,Rented,717,125709,30,No,Very High
6623,31,27365,Salaried,Rented,358,433846,264,No,High
6624,51,25276,Self-employed,Parental Home,427,294798,204,Yes,Very High
6625,29,15693,Unemployed,Rented,840,194298,289,No,Medium
6626,39,26513,Salaried,Owned,632,19189,156,Yes,Low
6627,23,26621,Salaried,Owned,581,60107,46,No,Very High
6628,53,26711,Salaried,Parental Home,506,323164,178,No,High
6629,62,43175,Unemployed,Parental Home,571,269704,255,No,Medium
6630,53,47554,Unemployed,Owned,608,435775,84,Yes,Medium
6631,39,30785,Self-employed,Rented,702,238210,322,No,Low
6632,31,5542,Self-employed,Parental Home,474,291796,144,Yes,Low
6633,33,20062,Self-employed,Parental Home,517,319410,84,Yes,Very High
6634,53,8366,Self-employed,Parental Home,625,248611,126,No,Very High
6635,42,29465,Self-employed,Owned,552,131108,278,Yes,Low
6636,49,35286,Self-employed,Parental Home,753,462233,345,Yes,Low
6637,50,43178,Salaried,Owned,488,68318,121,No,Low
6638,62,45603,Self-employed,Owned,742,444515,179,No,Medium
6639,53,16647,Unemployed,Rented,429,387536,227,Yes,Low
6640,37,41309,Self-employed,Rented,784,333692,351,Yes,Medium
6641,35,46201,Unemployed,Rented,302,107589,108,Yes,High
6642,55,46315,Self-employed,Parental Home,650,222349,91,Yes,High
6643,20,12860,Salaried,Owned,432,172396,228,No,Very High
6644,40,13745,Salaried,Parental Home,793,380424,197,Yes,Very High
6645,49,9818,Unemployed,Owned,565,400541,75,No,Low
6646,62,17101,Self-employed,Parental Home,323,323253,78,Yes,Very High
6647,33,8028,Salaried,Owned,833,96837,107,Yes,High
6648,22,35725,Salaried,Rented,302,102942,45,No,Very High
6649,21,46722,Self-employed,Rented,726,484124,356,No,Medium
6650,38,24087,Unemployed,Parental Home,303,416954,245,No,Very High
6651,57,48538,Unemployed,Owned,802,213767,174,Yes,High
6652,68,12438,Unemployed,Rented,531,474598,168,No,High
6653,31,21156,Salaried,Owned,371,60845,292,Yes,High
6654,56,21548,Self-employed,Parental Home,387,81955,39,Yes,High
6655,48,42879,Salaried,Rented,827,443571,80,No,Medium
6656,31,27767,Salaried,Parental Home,749,351458,343,Yes,Very High
6657,23,41881,Salaried,Parental Home,738,436526,349,Yes,High
6658,29,5563,Salaried,Owned,831,107825,241,Yes,Very High
6659,33,11498,Self-employed,Parental Home,734,414641,148,No,Low
6660,34,11131,Salaried,Parental Home,383,445635,123,Yes,Medium
6661,62,28107,Salaried,Owned,638,361989,310,Yes,Low
6662,40,31793,Unemployed,Owned,425,416448,36,Yes,Medium
6663,31,5696,Salaried,Parental Home,317,474068,105,Yes,High
6664,24,26705,Self-employed,Rented,839,336871,77,No,Very High
6665,63,26397,Salaried,Rented,644,323726,28,No,Medium
6666,49,10704,Self-employed,Owned,767,450234,120,Yes,Low
6667,32,19442,Self-employed,Parental Home,440,149096,289,Yes,Low
6668,61,12765,Self-employed,Rented,305,489974,21,Yes,Very High
6669,34,13002,Unemployed,Owned,840,323189,357,Yes,Medium
6670,58,14390,Unemployed,Owned,364,455764,152,No,Low
6671,64,47436,Salaried,Owned,355,411815,309,No,Low
6672,61,21946,Salaried,Parental Home,395,467086,39,No,Medium
6673,51,9641,Salaried,Owned,514,221651,111,No,High
6674,22,36709,Self-employed,Rented,357,356143,198,No,High
6675,62,48583,Self-employed,Parental Home,791,251414,278,No,Very High
6676,44,42309,Self-employed,Rented,704,211192,219,Yes,High
6677,69,18624,Salaried,Rented,483,491996,348,Yes,Very High
6678,40,12966,Salaried,Rented,581,160531,322,Yes,Low
6679,57,26814,Salaried,Parental Home,462,26755,272,No,Low
6680,31,37189,Salaried,Rented,388,403668,80,Yes,High
6681,32,8765,Unemployed,Owned,396,419439,49,Yes,Medium
6682,60,33222,Unemployed,Owned,387,78129,77,Yes,High
6683,50,20223,Unemployed,Rented,817,478382,246,No,Very High
6684,48,39769,Salaried,Owned,362,167433,75,No,Very High
6685,52,15647,Unemployed,Parental Home,840,103815,246,Yes,Medium
6686,34,41016,Unemployed,Parental Home,490,245623,164,Yes,Low
6687,45,7959,Salaried,Owned,577,353188,191,No,Low
6688,36,30257,Unemployed,Owned,838,82539,177,No,High
6689,63,34984,Salaried,Parental Home,384,196781,344,Yes,Very High
6690,40,25212,Salaried,Rented,634,237454,286,No,Very High
6691,49,30215,Salaried,Parental Home,740,107941,110,No,Medium
6692,57,39657,Self-employed,Rented,471,195678,36,Yes,Medium
6693,30,32057,Salaried,Owned,638,394746,315,Yes,High
6694,37,37094,Unemployed,Owned,528,117603,84,Yes,Medium
6695,52,41669,Unemployed,Rented,478,279359,46,No,Low
6696,22,39126,Salaried,Rented,546,439390,154,Yes,Medium
6697,26,37353,Self-employed,Parental Home,616,297003,225,Yes,Very High
6698,46,16500,Self-employed,Rented,585,327729,216,No,Very High
6699,23,47328,Self-employed,Owned,375,441444,316,No,Very High
6700,42,19772,Unemployed,Owned,751,337799,228,Yes,Very High
6701,48,6332,Self-employed,Owned,503,123019,356,Yes,Low
6702,39,25218,Self-employed,Rented,723,461403,243,Yes,High
6703,19,38588,Salaried,Rented,492,40076,97,No,Medium
6704,62,18472,Self-employed,Owned,592,252597,180,No,High
6705,22,7959,Self-employed,Rented,712,389842,136,Yes,High
6706,44,20443,Self-employed,Parental Home,738,348681,340,Yes,Medium
6707,42,48134,Salaried,Parental Home,600,75655,247,No,Very High
6708,25,28874,Salaried,Rented,559,420336,156,No,Very High
6709,18,4301,Self-employed,Rented,491,71101,116,Yes,Very High
6710,37,46319,Unemployed,Owned,570,459251,355,No,Medium
6711,61,27080,Unemployed,Rented,731,307551,275,No,Medium
6712,40,23683,Salaried,Owned,516,148162,145,Yes,Very High
6713,49,32656,Self-employed,Parental Home,390,341672,20,No,Low
6714,28,25455,Unemployed,Rented,497,55430,26,No,High
6715,56,7112,Self-employed,Parental Home,698,164278,75,No,Low
6716,64,48531,Salaried,Rented,338,312845,189,No,High
6717,41,47542,Unemployed,Rented,770,290719,135,Yes,High
6718,28,19882,Salaried,Owned,378,468836,22,No,Low
6719,46,35145,Self-employed,Owned,393,319800,106,No,High
6720,43,44388,Salaried,Rented,342,374631,131,Yes,Low
6721,33,35735,Salaried,Rented,431,427516,312,No,Very High
6722,52,10245,Salaried,Owned,376,281206,257,Yes,Medium
6723,37,47599,Salaried,Parental Home,531,48485,88,No,High
6724,63,5105,Unemployed,Rented,338,223605,105,No,Low
6725,20,45513,Self-employed,Owned,450,277765,326,No,Medium
6726,18,24711,Unemployed,Rented,718,460474,164,Yes,High
6727,64,8630,Self-employed,Owned,485,27901,251,No,High
6728,18,6206,Self-employed,Parental Home,617,245168,151,Yes,High
6729,34,21953,Self-employed,Rented,763,437889,96,Yes,High
6730,19,38396,Self-employed,Rented,731,280778,227,No,Medium
6731,46,13068,Self-employed,Parental Home,434,32736,293,No,High
6732,37,16394,Unemployed,Rented,802,70912,304,Yes,High
6733,23,4067,Self-employed,Rented,568,176982,252,Yes,Medium
6734,25,18245,Salaried,Rented,736,186328,34,Yes,Medium
6735,46,12859,Unemployed,Owned,797,100873,332,Yes,High
6736,65,32164,Unemployed,Owned,639,454114,56,Yes,Medium
6737,68,42410,Self-employed,Rented,541,343019,85,Yes,Medium
6738,50,18377,Salaried,Parental Home,520,63957,113,Yes,Low
6739,20,39834,Salaried,Parental Home,660,223666,295,Yes,Medium
6740,52,36715,Self-employed,Rented,489,305154,83,Yes,Very High
6741,22,23773,Self-employed,Owned,712,335527,52,No,Low
6742,44,36939,Salaried,Owned,628,16659,290,Yes,Very High
6743,61,9114,Unemployed,Rented,521,340894,223,Yes,Low
6744,29,35939,Unemployed,Owned,391,122391,171,Yes,Low
6745,37,15818,Self-employed,Owned,739,306574,98,Yes,Low
6746,62,12335,Unemployed,Parental Home,405,319644,18,No,Low
6747,37,45819,Unemployed,Rented,544,115265,194,Yes,Medium
6748,26,9209,Salaried,Owned,604,348134,339,No,Very High
6749,56,46148,Unemployed,Owned,396,407326,310,No,Medium
6750,21,6577,Salaried,Owned,776,266501,25,No,Medium
6751,68,11380,Self-employed,Rented,565,211779,111,No,High
6752,36,7076,Self-employed,Rented,402,38144,255,Yes,Medium
6753,55,35925,Salaried,Owned,553,348064,180,No,Low
6754,44,43545,Salaried,Parental Home,754,437418,243,Yes,High
6755,62,44205,Self-employed,Parental Home,812,292970,122,Yes,High
6756,60,14095,Salaried,Rented,792,440372,358,Yes,Medium
6757,30,22179,Self-employed,Parental Home,560,162318,351,No,Very High
6758,30,42968,Self-employed,Owned,334,291148,113,No,High
6759,39,31400,Self-employed,Rented,680,217255,228,Yes,Medium
6760,45,21761,Self-employed,Rented,696,135868,251,No,Medium
6761,69,44809,Self-employed,Parental Home,326,442316,251,No,Low
6762,64,4810,Self-employed,Rented,605,147616,232,No,Very High
6763,62,24574,Unemployed,Parental Home,464,16102,281,Yes,High
6764,39,31562,Unemployed,Parental Home,557,70491,39,No,Very High
6765,60,43663,Self-employed,Owned,401,290013,297,Yes,Very High
6766,36,21510,Unemployed,Parental Home,754,427757,346,No,Very High
6767,25,9953,Salaried,Parental Home,492,235732,65,No,High
6768,69,42091,Salaried,Rented,598,285294,224,No,High
6769,25,25131,Self-employed,Owned,320,92425,131,Yes,Very High
6770,59,29883,Unemployed,Owned,344,408772,86,No,Medium
6771,43,41373,Salaried,Parental Home,779,295696,81,Yes,High
6772,65,8891,Salaried,Rented,795,369289,334,Yes,Low
6773,68,38844,Salaried,Rented,522,57396,244,No,Very High
6774,43,21728,Salaried,Rented,598,480679,282,No,High
6775,40,36387,Unemployed,Owned,780,409679,143,Yes,High
6776,60,14094,Salaried,Owned,323,49623,109,Yes,Very High
6777,30,5407,Salaried,Parental Home,637,166632,113,No,Low
6778,45,15644,Salaried,Parental Home,383,150482,178,No,Medium
6779,26,38772,Self-employed,Rented,359,486183,116,No,Medium
6780,37,23298,Salaried,Parental Home,587,456335,97,Yes,High
6781,36,46446,Salaried,Rented,816,21351,48,No,Low
6782,65,39807,Unemployed,Owned,453,39388,171,No,Low
6783,56,37072,Salaried,Parental Home,580,238688,134,Yes,Very High
6784,68,41398,Salaried,Rented,733,19968,143,Yes,Very High
6785,29,31669,Salaried,Owned,641,341403,277,No,Low
6786,32,33161,Self-employed,Rented,385,230728,294,Yes,Medium
6787,48,10282,Unemployed,Parental Home,490,45596,351,Yes,Very High
6788,31,29539,Unemployed,Rented,551,118670,272,No,Very High
6789,28,6307,Self-employed,Owned,367,481024,200,No,Medium
6790,43,20745,Self-employed,Parental Home,445,195329,42,Yes,Medium
6791,59,42433,Unemployed,Owned,554,99168,286,Yes,Very High
6792,44,40062,Salaried,Parental Home,430,54544,321,No,Low
6793,28,37555,Unemployed,Rented,676,440797,143,No,Very High
6794,55,4073,Self-employed,Owned,831,41225,187,Yes,Medium
6795,51,35683,Salaried,Owned,498,493594,315,Yes,Very High
6796,60,28741,Unemployed,Rented,520,400579,60,No,High
6797,36,25286,Salaried,Owned,709,232781,183,No,Medium
6798,23,6599,Salaried,Owned,470,356418,323,Yes,Very High
6799,63,30293,Self-employed,Owned,444,129228,341,Yes,High
6800,69,18389,Unemployed,Owned,787,294580,17,No,Medium
6801,55,47113,Self-employed,Rented,653,300229,87,No,High
6802,66,15318,Unemployed,Owned,480,158993,215,No,Low
6803,59,6055,Unemployed,Owned,460,476418,221,No,Medium
6804,45,20043,Salaried,Owned,763,276040,47,Yes,High
6805,18,9320,Salaried,Parental Home,359,18785,292,Yes,Low
6806,52,42281,Salaried,Parental Home,514,123459,188,No,High
6807,57,7642,Self-employed,Rented,491,325529,66,No,Medium
6808,25,30158,Salaried,Rented,787,491202,180,Yes,Medium
6809,69,12321,Self-employed,Rented,524,353308,324,No,Medium
6810,64,17432,Salaried,Owned,691,320949,338,Yes,Low
6811,24,25757,Self-employed,Parental Home,460,437869,59,No,Very High
6812,28,40234,Unemployed,Parental Home,754,179541,115,No,Medium
6813,56,29044,Self-employed,Rented,410,397816,14,Yes,Low
6814,21,24971,Self-employed,Parental Home,358,430119,96,Yes,Low
6815,42,47226,Self-employed,Rented,844,336686,184,Yes,Medium
6816,29,28727,Unemployed,Owned,328,475754,287,No,Medium
6817,43,25559,Self-employed,Parental Home,484,98136,340,No,Medium
6818,55,11284,Unemployed,Owned,523,378430,244,Yes,Medium
6819,63,46526,Salaried,Owned,656,183742,175,Yes,Very High
6820,29,20665,Salaried,Parental Home,791,380049,71,No,Very High
6821,60,30476,Unemployed,Rented,413,222634,89,Yes,High
6822,68,13991,Self-employed,Parental Home,677,318423,29,No,Very High
6823,54,22561,Salaried,Owned,584,386445,108,Yes,High
6824,63,7511,Self-employed,Rented,396,18950,77,Yes,High
6825,41,13796,Self-employed,Owned,423,165835,42,No,Low
6826,33,6881,Unemployed,Rented,455,319045,249,No,Very High
6827,30,18668,Salaried,Parental Home,409,62587,276,Yes,Very High
6828,42,38181,Unemployed,Owned,352,160656,159,No,Very High
6829,69,37312,Unemployed,Rented,473,53284,159,No,Low
6830,21,31106,Unemployed,Rented,613,287182,58,No,High
6831,28,30222,Unemployed,Parental Home,689,314711,255,Yes,Very High
6832,49,18729,Self-employed,Rented,344,327181,268,Yes,Medium
6833,66,7784,Salaried,Rented,416,440499,94,No,Low
6834,24,41394,Salaried,Owned,421,436423,153,No,Low
6835,63,40282,Salaried,Parental Home,781,179328,140,Yes,Low
6836,28,36913,Self-employed,Parental Home,469,185220,21,No,Low
6837,45,12102,Self-employed,Owned,699,56522,188,Yes,High
6838,58,47266,Unemployed,Owned,799,40371,221,Yes,High
6839,40,41218,Unemployed,Owned,373,141819,53,Yes,Very High
6840,62,20950,Unemployed,Rented,448,106837,135,Yes,Very High
6841,40,7507,Unemployed,Parental Home,836,160021,198,Yes,Low
6842,67,49303,Salaried,Parental Home,360,186475,36,No,Medium
6843,45,40016,Unemployed,Parental Home,353,7966,175,No,High
6844,60,16523,Self-employed,Rented,522,361920,46,No,Low
6845,64,27667,Self-employed,Parental Home,772,263291,264,Yes,High
6846,43,6992,Self-employed,Parental Home,615,442304,258,Yes,Low
6847,42,44290,Unemployed,Parental Home,469,260118,21,No,Medium
6848,46,11027,Salaried,Parental Home,331,101447,275,No,Low
6849,36,25144,Salaried,Owned,352,245134,116,Yes,Low
6850,50,28530,Unemployed,Rented,438,340251,231,Yes,Low
6851,53,47740,Unemployed,Parental Home,673,24391,266,No,Medium
6852,31,18305,Self-employed,Parental Home,346,324109,145,No,Very High
6853,31,46561,Self-employed,Parental Home,389,176046,217,Yes,Very High
6854,52,24731,Salaried,Parental Home,335,373832,135,Yes,Very High
6855,47,23673,Self-employed,Parental Home,524,494954,227,Yes,Low
6856,45,36297,Self-employed,Owned,568,107424,75,Yes,Very High
6857,34,28842,Unemployed,Owned,485,287725,313,Yes,Low
6858,20,26827,Salaried,Rented,670,181344,49,No,High
6859,33,40502,Unemployed,Rented,534,370285,259,Yes,Low
6860,63,49666,Salaried,Parental Home,421,271169,164,No,High
6861,47,29173,Unemployed,Parental Home,723,394386,233,Yes,Low
6862,69,21909,Salaried,Owned,688,304169,353,Yes,Medium
6863,46,34007,Self-employed,Rented,416,183462,269,Yes,Medium
6864,62,15985,Salaried,Parental Home,765,374525,35,Yes,Very High
6865,32,25525,Salaried,Parental Home,728,336633,78,Yes,Medium
6866,63,49757,Unemployed,Parental Home,741,285822,260,Yes,Low
6867,42,38510,Salaried,Rented,338,404533,246,No,Medium
6868,68,40403,Salaried,Owned,461,172307,101,Yes,Medium
6869,55,40193,Salaried,Owned,825,219024,105,Yes,Low
6870,59,44429,Unemployed,Parental Home,465,329492,338,Yes,Very High
6871,64,6830,Salaried,Parental Home,744,203079,200,Yes,Very High
6872,69,3533,Unemployed,Parental Home,742,75649,148,Yes,Very High
6873,55,23946,Self-employed,Parental Home,630,429723,184,Yes,High
6874,40,26504,Unemployed,Parental Home,634,256450,27,Yes,Very High
6875,42,48015,Salaried,Rented,411,126493,243,No,Low
6876,59,31255,Self-employed,Owned,438,67784,185,No,Very High
6877,24,39855,Salaried,Rented,465,320367,112,No,Low
6878,39,44721,Unemployed,Rented,713,274883,197,No,High
6879,34,49061,Self-employed,Parental Home,468,202756,41,No,Medium
6880,35,44850,Self-employed,Rented,423,291760,323,No,Low
6881,66,38123,Self-employed,Owned,849,355544,299,No,High
6882,58,37723,Salaried,Parental Home,397,352820,89,No,High
6883,27,38739,Self-employed,Owned,359,70283,34,Yes,Medium
6884,27,8539,Self-employed,Rented,318,363725,28,No,Low
6885,24,10493,Self-employed,Parental Home,423,377396,133,No,Very High
6886,65,38604,Self-employed,Owned,525,282689,239,No,High
6887,67,24311,Unemployed,Owned,623,307320,186,No,Very High
6888,55,40707,Salaried,Parental Home,316,278746,52,Yes,Low
6889,44,6644,Salaried,Owned,379,323557,26,No,Low
